;transcript_id;Raiz_Seca_logFC;logCPM;PValue;FDR;uniprot_name
1281;TRINITY_DN4480_c0_g1_i2;-2.28;4.8715;7.18e-12;2.69e-10;ARFF_ARATH
1282;TRINITY_DN4483_c0_g1_i10;-1.56;5.1402;3.33e-12;1.39e-10;NHL13_ARATH
1283;TRINITY_DN4483_c0_g1_i10;-1.56;5.1402;3.33e-12;1.39e-10;NHL13_ARATH
1284;TRINITY_DN4483_c0_g1_i14;-2.49;4.136;2.85e-17;4.12e-15;NHL13_ARATH
1285;TRINITY_DN4483_c0_g1_i14;-2.49;4.136;2.85e-17;4.12e-15;NHL13_ARATH
1286;TRINITY_DN4483_c0_g1_i14;-2.49;4.136;2.85e-17;4.12e-15;NHL13_ARATH
1287;TRINITY_DN449_c0_g1_i81;-0.725;3.72;7.65e-06;6.88e-05;Y3037_ARATH
1288;TRINITY_DN449_c0_g1_i81;-0.725;3.72;7.65e-06;6.88e-05;Y3037_ARATH
1289;TRINITY_DN449_c0_g1_i81;-0.725;3.72;7.65e-06;6.88e-05;Y3037_ARATH
1290;TRINITY_DN449_c0_g1_i81;-0.725;3.72;7.65e-06;6.88e-05;Y3037_ARATH
1291;TRINITY_DN449_c0_g1_i81;-0.725;3.72;7.65e-06;6.88e-05;Y3037_ARATH
1292;TRINITY_DN4495_c0_g1_i4;-1.06;3.0493;0.000244;0.00151;WTR18_ARATH
1293;TRINITY_DN4514_c0_g1_i4;-1.5;2.5275;0.000489;0.00278;DVL11_ARATH
1294;TRINITY_DN4514_c0_g1_i4;-1.5;2.5275;0.000489;0.00278;DVL11_ARATH
1295;TRINITY_DN4565_c0_g1_i9;0.943;4.666;3.68e-12;1.44e-10;FPP7_ARATH
1296;TRINITY_DN4565_c0_g1_i9;0.943;4.666;3.68e-12;1.44e-10;FPP7_ARATH
1297;TRINITY_DN4565_c0_g1_i9;0.943;4.666;3.68e-12;1.44e-10;FPP7_ARATH
1298;TRINITY_DN4565_c0_g1_i9;0.943;4.666;3.68e-12;1.44e-10;FPP7_ARATH
1299;TRINITY_DN4566_c0_g1_i3;-0.773;3.2394;0.000489;0.00278;UNE12_ARATH
1300;TRINITY_DN4566_c0_g1_i3;-0.773;3.2394;0.000489;0.00278;UNE12_ARATH
1301;TRINITY_DN4579_c0_g1_i1;0.651;4.5737;7.5e-09;1.36e-07;ODP21_ARATH
1302;TRINITY_DN4579_c0_g1_i1;0.651;4.5737;7.5e-09;1.36e-07;ODP21_ARATH
1303;TRINITY_DN458_c0_g1_i12;-1.29;3.927;3.75e-09;7.23e-08;SYP61_ARATH
1304;TRINITY_DN4586_c0_g1_i49;-0.644;3.7073;7.65e-05;0.000546;CYPB_VICFA
1305;TRINITY_DN4586_c0_g1_i49;-0.644;3.7073;7.65e-05;0.000546;CYPB_VICFA
1306;TRINITY_DN4616_c0_g1_i31;1.08;2.9535;0.000489;0.00278;P2C52_ARATH
1307;TRINITY_DN4616_c0_g1_i31;1.08;2.9535;0.000489;0.00278;P2C52_ARATH
1308;TRINITY_DN4616_c0_g1_i31;1.08;2.9535;0.000489;0.00278;P2C52_ARATH
1309;TRINITY_DN4616_c1_g2_i2;-0.373;3.8245;0.0129;0.0491;P2C52_ARATH
1310;TRINITY_DN4642_c0_g1_i9;0.844;3.1064;0.000977;0.00506;NDB1_SOLTU
1311;TRINITY_DN4648_c0_g1_i48;0.73;4.0647;9.57e-07;1.06e-05;UBP1_NICPL
1312;TRINITY_DN4673_c0_g1_i7;-1.43;3.7021;1.5e-08;2.53e-07;LNG1_ARATH
1313;TRINITY_DN4673_c0_g1_i7;-1.43;3.7021;1.5e-08;2.53e-07;LNG1_ARATH
1314;TRINITY_DN4673_c0_g1_i7;-1.43;3.7021;1.5e-08;2.53e-07;LNG1_ARATH
1315;TRINITY_DN4677_c0_g1_i2;2.22;3.4874;1.88e-09;3.87e-08;B561I_ARATH
1316;TRINITY_DN4679_c0_g1_i12;-0.618;4.0667;3.83e-06;3.7e-05;TRNH_DATST
1317;TRINITY_DN4679_c0_g1_i12;-0.618;4.0667;3.83e-06;3.7e-05;TRNH_DATST
1318;TRINITY_DN4692_c0_g1_i2;1.89;3.4789;1.5e-08;2.53e-07;B561J_ARATH
1319;TRINITY_DN4692_c0_g1_i2;1.89;3.4789;1.5e-08;2.53e-07;B561J_ARATH
1320;TRINITY_DN4706_c0_g1_i4;9.96;2.9279;5.88e-11;1.72e-09;UNC13_ARATH
1321;TRINITY_DN4706_c0_g1_i4;9.96;2.9279;5.88e-11;1.72e-09;UNC13_ARATH
1322;TRINITY_DN47376_c0_g1_i4;2.05;3.1139;4.79e-07;5.73e-06;AVT1I_ARATH
1323;TRINITY_DN4738_c0_g2_i6;2.39;3.4847;2.35e-10;5.97e-09;HMCS_ARATH
1324;TRINITY_DN4738_c0_g2_i6;2.39;3.4847;2.35e-10;5.97e-09;HMCS_ARATH
1325;TRINITY_DN4758_c0_g1_i11;2.02;5.0941;2.17e-13;1.22e-11;BGAL_MALDO
1326;TRINITY_DN4763_c0_g1_i10;1.21;5.0506;1.42e-17;2.21e-15;Y2027_ARATH
1327;TRINITY_DN4763_c0_g1_i10;1.21;5.0506;1.42e-17;2.21e-15;Y2027_ARATH
1328;TRINITY_DN4763_c0_g1_i13;1.44;5.3507;1.83e-07;2.52e-06;Y2027_ARATH
1329;TRINITY_DN4763_c0_g1_i13;1.44;5.3507;1.83e-07;2.52e-06;Y2027_ARATH
1330;TRINITY_DN4766_c0_g1_i10;-0.605;4.2019;9.57e-07;1.06e-05;P2C27_ARATH
1331;TRINITY_DN4766_c0_g1_i10;-0.605;4.2019;9.57e-07;1.06e-05;P2C27_ARATH
1332;TRINITY_DN4766_c0_g1_i10;-0.605;4.2019;9.57e-07;1.06e-05;P2C27_ARATH
1333;TRINITY_DN4788_c0_g1_i12;-1.19;2.825;0.000489;0.00278;ZDHC2_ARATH
1334;TRINITY_DN4788_c0_g1_i12;-1.19;2.825;0.000489;0.00278;ZDHC2_ARATH
1335;TRINITY_DN4810_c0_g1_i1;-0.72;3.8833;3.83e-06;3.7e-05;PP328_ARATH
1336;TRINITY_DN4810_c0_g1_i1;-0.72;3.8833;3.83e-06;3.7e-05;PP328_ARATH
1337;TRINITY_DN4811_c0_g1_i13;0.45;4.7103;0.000181;0.00119;EXPA4_ARATH
1338;TRINITY_DN4826_c0_g1_i8;1.2;5.0668;1.03e-15;9.99e-14;OFT36_ARATH
1339;TRINITY_DN4826_c0_g1_i8;1.2;5.0668;1.03e-15;9.99e-14;OFT36_ARATH
1340;TRINITY_DN4828_c0_g1_i2;2.28;5.7836;1.48e-06;1.63e-05;BXL2_ARATH
1341;TRINITY_DN4843_c0_g1_i117;-6.31;2.2474;1.91e-06;1.99e-05;ALEUL_ARATH
1342;TRINITY_DN486_c0_g1_i8;-0.393;3.8466;0.000978;0.00506;SIPL5_ARATH
1343;TRINITY_DN486_c0_g1_i8;-0.393;3.8466;0.000978;0.00506;SIPL5_ARATH
1344;TRINITY_DN4872_c0_g1_i9;-0.409;4.3197;0.000121;0.000817;RLT3_ARATH
1345;TRINITY_DN4872_c0_g1_i9;-0.409;4.3197;0.000121;0.000817;RLT3_ARATH
1346;TRINITY_DN488_c0_g1_i13;-0.503;4.2562;0.000913;0.005;PUS5_ARATH
1347;TRINITY_DN488_c0_g1_i13;-0.503;4.2562;0.000913;0.005;PUS5_ARATH
1348;TRINITY_DN488_c0_g1_i13;-0.503;4.2562;0.000913;0.005;PUS5_ARATH
1349;TRINITY_DN488_c0_g1_i13;-0.503;4.2562;0.000913;0.005;PUS5_ARATH
1350;TRINITY_DN488_c0_g1_i13;-0.503;4.2562;0.000913;0.005;PUS5_ARATH
1351;TRINITY_DN4889_c0_g1_i2;0.515;4.2225;4.02e-05;0.000308;VCS_ARATH
1352;TRINITY_DN4889_c0_g1_i2;0.515;4.2225;4.02e-05;0.000308;VCS_ARATH
1353;TRINITY_DN4889_c0_g1_i2;0.515;4.2225;4.02e-05;0.000308;VCS_ARATH
1354;TRINITY_DN4907_c0_g1_i23;-1.2;3.6435;4.79e-07;5.73e-06;GPX4_MESCR
1355;TRINITY_DN4914_c0_g1_i6;-1.62;4.8634;8.69e-10;2.03e-08;DR111_ARATH
1356;TRINITY_DN4914_c0_g1_i6;-1.62;4.8634;8.69e-10;2.03e-08;DR111_ARATH
1357;TRINITY_DN4924_c0_g2_i1;0.845;3.9758;4.79e-07;5.73e-06;PME61_ARATH
1358;TRINITY_DN4924_c0_g2_i1;0.845;3.9758;4.79e-07;5.73e-06;PME61_ARATH
1359;TRINITY_DN4929_c0_g1_i11;1.78;3.258;4.79e-07;5.73e-06;XYL1_ARATH
1360;TRINITY_DN4929_c0_g1_i11;1.78;3.258;4.79e-07;5.73e-06;XYL1_ARATH
1361;TRINITY_DN4929_c0_g1_i18;1.45;3.4949;2.39e-07;3.07e-06;XYL1_ARATH
1362;TRINITY_DN4929_c0_g1_i18;1.45;3.4949;2.39e-07;3.07e-06;XYL1_ARATH
1363;TRINITY_DN4929_c0_g1_i18;1.45;3.4949;2.39e-07;3.07e-06;XYL1_ARATH
1364;TRINITY_DN4945_c0_g1_i6;-0.988;3.4057;0.00755;0.0309;UBA5_ARATH
1365;TRINITY_DN4946_c0_g1_i6;-1.59;8.2623;0.00685;0.0287;SERB1_ARATH
1366;TRINITY_DN4946_c0_g1_i8;-3.24;7.4928;2.88e-06;2.97e-05;SERB1_ARATH
1367;TRINITY_DN49468_c0_g1_i2;-9.2;2.264;4.79e-07;5.73e-06;RNHX1_ARATH
1368;TRINITY_DN49468_c0_g1_i2;-9.2;2.264;4.79e-07;5.73e-06;RNHX1_ARATH
1369;TRINITY_DN49468_c0_g1_i2;-9.2;2.264;4.79e-07;5.73e-06;RNHX1_ARATH
1370;TRINITY_DN49468_c0_g1_i2;-9.2;2.264;4.79e-07;5.73e-06;RNHX1_ARATH
1371;TRINITY_DN4948_c0_g1_i19;-1.27;2.8802;0.000244;0.00151;U80B1_ARATH
1372;TRINITY_DN4948_c0_g1_i19;-1.27;2.8802;0.000244;0.00151;U80B1_ARATH
1373;TRINITY_DN4948_c0_g1_i19;-1.27;2.8802;0.000244;0.00151;U80B1_ARATH
1374;TRINITY_DN4948_c0_g1_i19;-1.27;2.8802;0.000244;0.00151;U80B1_ARATH
1375;TRINITY_DN4948_c0_g1_i19;-1.27;2.8802;0.000244;0.00151;U80B1_ARATH
1376;TRINITY_DN4976_c0_g1_i3;-0.883;4.4769;4.69e-10;1.11e-08;FPA_ARATH
1377;TRINITY_DN4976_c0_g1_i6;0.997;4.0506;7.5e-09;1.36e-07;FPA_ARATH
1378;TRINITY_DN4989_c0_g1_i4;-1.0;3.5257;7.65e-06;6.88e-05;SAT3_ARATH
1379;TRINITY_DN4989_c0_g1_i4;-1.0;3.5257;7.65e-06;6.88e-05;SAT3_ARATH
1380;TRINITY_DN4989_c0_g1_i4;-1.0;3.5257;7.65e-06;6.88e-05;SAT3_ARATH
1381;TRINITY_DN4996_c0_g1_i4;-1.37;4.1646;2.94e-11;9.17e-10;RGGA_ARATH
1382;TRINITY_DN4996_c0_g1_i4;-1.37;4.1646;2.94e-11;9.17e-10;RGGA_ARATH
1383;TRINITY_DN5024_c0_g1_i4;1.52;5.331;0.000218;0.00142;DFC_ARATH
1384;TRINITY_DN5024_c0_g1_i4;1.52;5.331;0.000218;0.00142;DFC_ARATH
1385;TRINITY_DN5026_c0_g2_i3;-0.496;3.9082;3.06e-05;0.000237;GAUTF_ARATH
1386;TRINITY_DN5026_c0_g2_i3;-0.496;3.9082;3.06e-05;0.000237;GAUTF_ARATH
1387;TRINITY_DN5037_c0_g1_i1;-2.45;5.1777;3.91e-07;4.97e-06;YC22_ARATH
1388;TRINITY_DN5037_c0_g1_i1;-2.45;5.1777;3.91e-07;4.97e-06;YC22_ARATH
1389;TRINITY_DN5037_c0_g1_i1;-2.45;5.1777;3.91e-07;4.97e-06;YC22_ARATH
1390;TRINITY_DN5037_c0_g1_i1;-2.45;5.1777;3.91e-07;4.97e-06;YC22_ARATH
1391;TRINITY_DN5037_c0_g1_i1;-2.45;5.1777;3.91e-07;4.97e-06;YC22_ARATH
1392;TRINITY_DN5060_c0_g1_i13;0.722;3.1274;0.000977;0.00506;ADHL7_ARATH
1393;TRINITY_DN5060_c0_g1_i13;0.722;3.1274;0.000977;0.00506;ADHL7_ARATH
1394;TRINITY_DN5060_c0_g1_i18;-0.745;3.0469;0.00195;0.00927;ADHL7_ARATH
1395;TRINITY_DN5060_c0_g1_i18;-0.745;3.0469;0.00195;0.00927;ADHL7_ARATH
1396;TRINITY_DN5060_c0_g1_i18;-0.745;3.0469;0.00195;0.00927;ADHL7_ARATH
1397;TRINITY_DN5064_c0_g1_i13;-3.11;2.3187;1.53e-05;0.000128;H1_SOLPN
1398;TRINITY_DN5083_c1_g1_i15;-0.948;3.2913;0.000122;0.000817;OTU9_ARATH
1399;TRINITY_DN5083_c1_g1_i15;-0.948;3.2913;0.000122;0.000817;OTU9_ARATH
1400;TRINITY_DN5092_c0_g1_i11;-0.733;4.084;9.57e-07;1.06e-05;RGI4_ARATH
1401;TRINITY_DN5092_c0_g1_i11;-0.733;4.084;9.57e-07;1.06e-05;RGI4_ARATH
1402;TRINITY_DN5094_c0_g1_i10;1.47;4.9656;6.65e-09;1.27e-07;FLA12_ARATH
1403;TRINITY_DN5094_c0_g1_i6;0.486;4.7733;1.53e-05;0.000128;FLA12_ARATH
1404;TRINITY_DN511_c0_g4_i2;-2.71;2.8404;4.79e-07;5.73e-06;NFD4_ARATH
1405;TRINITY_DN511_c0_g4_i2;-2.71;2.8404;4.79e-07;5.73e-06;NFD4_ARATH
1406;TRINITY_DN5116_c0_g1_i24;-1.49;3.8595;1.88e-09;3.87e-08;C3H38_ARATH
1407;TRINITY_DN5120_c0_g1_i1;1.23;3.4975;3.83e-06;3.7e-05;NEN1_ARATH
1408;TRINITY_DN5134_c0_g2_i1;-1.35;4.0278;4.69e-10;1.11e-08;RS18_ARATH
1409;TRINITY_DN5160_c0_g1_i44;2.03;3.7051;1.17e-10;3.18e-09;SBT1_SOYBN
1410;TRINITY_DN5160_c0_g1_i44;2.03;3.7051;1.17e-10;3.18e-09;SBT1_SOYBN
1411;TRINITY_DN5171_c0_g1_i4;1.2;2.867;0.000489;0.00278;Y1154_ARATH
1412;TRINITY_DN5171_c0_g1_i4;1.2;2.867;0.000489;0.00278;Y1154_ARATH
1413;TRINITY_DN5171_c0_g1_i4;1.2;2.867;0.000489;0.00278;Y1154_ARATH
1414;TRINITY_DN518_c0_g1_i9;-1.08;3.8468;2.39e-07;3.07e-06;CSI1_ARATH
1415;TRINITY_DN518_c0_g1_i9;-1.08;3.8468;2.39e-07;3.07e-06;CSI1_ARATH
1416;TRINITY_DN518_c0_g1_i9;-1.08;3.8468;2.39e-07;3.07e-06;CSI1_ARATH
1417;TRINITY_DN52180_c0_g1_i6;0.628;3.9615;0.000145;0.000961;AB19I_ARATH
1418;TRINITY_DN52180_c0_g1_i6;0.628;3.9615;0.000145;0.000961;AB19I_ARATH
1419;TRINITY_DN52180_c0_g1_i6;0.628;3.9615;0.000145;0.000961;AB19I_ARATH
1420;TRINITY_DN52180_c0_g1_i6;0.628;3.9615;0.000145;0.000961;AB19I_ARATH
1421;TRINITY_DN5223_c0_g1_i1;0.597;3.7866;0.00052;0.00291;AMY3_ARATH
1422;TRINITY_DN5223_c0_g1_i1;0.597;3.7866;0.00052;0.00291;AMY3_ARATH
1423;TRINITY_DN5223_c0_g1_i4;0.906;4.1418;5.99e-08;8.84e-07;AMY3_ARATH
1424;TRINITY_DN5223_c0_g1_i4;0.906;4.1418;5.99e-08;8.84e-07;AMY3_ARATH
1425;TRINITY_DN5242_c0_g1_i38;-1.07;3.5837;3.83e-06;3.7e-05;ASNS2_LOTJA
1426;TRINITY_DN5242_c0_g1_i7;1.12;5.1911;1.03e-14;7.93e-13;ASNS2_LOTJA
1427;TRINITY_DN5242_c0_g1_i7;1.12;5.1911;1.03e-14;7.93e-13;ASNS2_LOTJA
1428;TRINITY_DN5250_c1_g1_i1;-1.99;3.8486;3.68e-12;1.44e-10;LOR12_ARATH
1429;TRINITY_DN5250_c1_g1_i1;-1.99;3.8486;3.68e-12;1.44e-10;LOR12_ARATH
1430;TRINITY_DN5250_c1_g1_i1;-1.99;3.8486;3.68e-12;1.44e-10;LOR12_ARATH
1431;TRINITY_DN52653_c0_g1_i1;1.01;3.5994;3.83e-06;3.7e-05;SPT42_ARATH
1432;TRINITY_DN52653_c0_g1_i1;1.01;3.5994;3.83e-06;3.7e-05;SPT42_ARATH
1433;TRINITY_DN5287_c0_g1_i23;-1.07;3.8467;1.2e-07;1.66e-06;SIS8_ARATH
1434;TRINITY_DN5287_c0_g1_i23;-1.07;3.8467;1.2e-07;1.66e-06;SIS8_ARATH
1435;TRINITY_DN5293_c0_g1_i2;-1.43;4.1024;2.94e-11;9.17e-10;RAP21_ARATH
1436;TRINITY_DN5298_c1_g2_i1;2.22;2.3161;0.000244;0.00151;SSL6_ARATH
1437;TRINITY_DN53_c0_g1_i4;6.57;4.7966;5.3e-09;1.02e-07;NDB2_ARATH
1438;TRINITY_DN53_c0_g1_i4;6.57;4.7966;5.3e-09;1.02e-07;NDB2_ARATH
1439;TRINITY_DN5313_c0_g1_i2;-0.599;3.9861;0.00073;0.00404;AATP4_ARATH
1440;TRINITY_DN5313_c0_g1_i2;-0.599;3.9861;0.00073;0.00404;AATP4_ARATH
1441;TRINITY_DN5322_c0_g1_i14;-0.737;3.9922;1.91e-06;1.99e-05;REV_ARATH
1442;TRINITY_DN5322_c0_g1_i14;-0.737;3.9922;1.91e-06;1.99e-05;REV_ARATH
1443;TRINITY_DN5332_c0_g1_i1;1.53;6.269;0.00119;0.00608;CESA4_ARATH
1444;TRINITY_DN5332_c0_g1_i1;1.53;6.269;0.00119;0.00608;CESA4_ARATH
1445;TRINITY_DN5332_c0_g1_i1;1.53;6.269;0.00119;0.00608;CESA4_ARATH
1446;TRINITY_DN5332_c0_g1_i3;-1.45;3.4285;9.57e-07;1.06e-05;CESA4_ARATH
1447;TRINITY_DN5332_c0_g1_i3;-1.45;3.4285;9.57e-07;1.06e-05;CESA4_ARATH
1448;TRINITY_DN5332_c0_g1_i3;-1.45;3.4285;9.57e-07;1.06e-05;CESA4_ARATH
1449;TRINITY_DN5332_c0_g1_i3;-1.45;3.4285;9.57e-07;1.06e-05;CESA4_ARATH
1450;TRINITY_DN5332_c0_g1_i3;-1.45;3.4285;9.57e-07;1.06e-05;CESA4_ARATH
1451;TRINITY_DN5332_c2_g1_i1;1.51;4.9194;4.47e-19;1.01e-16;CESA7_ARATH
1452;TRINITY_DN5332_c2_g1_i1;1.51;4.9194;4.47e-19;1.01e-16;CESA7_ARATH
1453;TRINITY_DN5332_c2_g1_i1;1.51;4.9194;4.47e-19;1.01e-16;CESA7_ARATH
1454;TRINITY_DN5332_c2_g1_i1;1.51;4.9194;4.47e-19;1.01e-16;CESA7_ARATH
1455;TRINITY_DN5332_c2_g1_i1;1.51;4.9194;4.47e-19;1.01e-16;CESA7_ARATH
1456;TRINITY_DN5332_c2_g1_i1;1.51;4.9194;4.47e-19;1.01e-16;CESA7_ARATH
1457;TRINITY_DN5332_c2_g1_i5;1.51;4.9194;4.47e-19;1.01e-16;CESA7_ARATH
1458;TRINITY_DN5332_c2_g1_i5;1.51;4.9194;4.47e-19;1.01e-16;CESA7_ARATH
1459;TRINITY_DN5332_c2_g1_i5;1.51;4.9194;4.47e-19;1.01e-16;CESA7_ARATH
1460;TRINITY_DN5332_c2_g1_i5;1.51;4.9194;4.47e-19;1.01e-16;CESA7_ARATH
1461;TRINITY_DN5332_c2_g1_i5;1.51;4.9194;4.47e-19;1.01e-16;CESA7_ARATH
1462;TRINITY_DN5332_c2_g1_i5;1.51;4.9194;4.47e-19;1.01e-16;CESA7_ARATH
1463;TRINITY_DN5332_c2_g2_i1;1.3;4.955;1.42e-17;2.21e-15;CESA7_ARATH
1464;TRINITY_DN5332_c2_g2_i1;1.3;4.955;1.42e-17;2.21e-15;CESA7_ARATH
1465;TRINITY_DN5332_c2_g2_i1;1.3;4.955;1.42e-17;2.21e-15;CESA7_ARATH
1466;TRINITY_DN5332_c2_g2_i1;1.3;4.955;1.42e-17;2.21e-15;CESA7_ARATH
1467;TRINITY_DN5361_c0_g1_i13;1.73;4.4448;0.00184;0.00919;XCP1_ARATH
1468;TRINITY_DN5361_c0_g1_i13;1.73;4.4448;0.00184;0.00919;XCP1_ARATH
1469;TRINITY_DN5368_c0_g1_i1;-1.03;5.3812;0.000795;0.00439;NRG2_ARATH
1470;TRINITY_DN5368_c0_g1_i1;-1.03;5.3812;0.000795;0.00439;NRG2_ARATH
1471;TRINITY_DN5368_c0_g1_i1;-1.03;5.3812;0.000795;0.00439;NRG2_ARATH
1472;TRINITY_DN5387_c0_g2_i1;-0.408;4.5447;0.000278;0.00169;LEA65_ARATH
1473;TRINITY_DN5387_c0_g2_i1;-0.408;4.5447;0.000278;0.00169;LEA65_ARATH
1474;TRINITY_DN5427_c0_g1_i1;0.604;4.5803;1.5e-08;2.53e-07;IF62_ARATH
1475;TRINITY_DN5454_c0_g1_i10;1.15;3.7297;9.57e-07;1.06e-05;PRF1_SOLLC
1476;TRINITY_DN5454_c0_g1_i10;1.15;3.7297;9.57e-07;1.06e-05;PRF1_SOLLC
1477;TRINITY_DN5454_c0_g1_i10;1.15;3.7297;9.57e-07;1.06e-05;PRF1_SOLLC
1478;TRINITY_DN5454_c0_g1_i10;1.15;3.7297;9.57e-07;1.06e-05;PRF1_SOLLC
1479;TRINITY_DN5454_c0_g1_i10;1.15;3.7297;9.57e-07;1.06e-05;PRF1_SOLLC
1480;TRINITY_DN5454_c0_g1_i10;1.15;3.7297;9.57e-07;1.06e-05;PRF1_SOLLC
1481;TRINITY_DN5485_c0_g1_i8;1.0;2.9721;0.000244;0.00151;CYP40_ARATH
1482;TRINITY_DN5485_c0_g1_i8;1.0;2.9721;0.000244;0.00151;CYP40_ARATH
1483;TRINITY_DN549_c0_g1_i8;-0.253;4.7632;0.00814;0.0319;MLP43_ARATH
1484;TRINITY_DN5494_c0_g1_i4;0.421;4.6546;0.000535;0.00299;RH16_ARATH
1485;TRINITY_DN5494_c0_g1_i4;0.421;4.6546;0.000535;0.00299;RH16_ARATH
1486;TRINITY_DN5500_c0_g1_i11;0.486;4.5585;1.95e-05;0.000161;2AAB_ARATH
1487;TRINITY_DN5509_c0_g1_i20;0.644;5.2188;1.63e-11;5.48e-10;BAME1_ARATH
1488;TRINITY_DN5509_c0_g1_i20;0.644;5.2188;1.63e-11;5.48e-10;BAME1_ARATH
1489;TRINITY_DN5516_c0_g1_i12;0.661;3.5006;0.000244;0.00151;PHB1_ARATH
1490;TRINITY_DN5539_c0_g2_i6;-0.83;3.8478;3.83e-06;3.7e-05;NFYC9_ARATH
1491;TRINITY_DN5539_c0_g2_i6;-0.83;3.8478;3.83e-06;3.7e-05;NFYC9_ARATH
1492;TRINITY_DN5542_c0_g1_i18;-0.667;4.4228;1.5e-08;2.53e-07;BH147_ARATH
1493;TRINITY_DN5542_c0_g1_i18;-0.667;4.4228;1.5e-08;2.53e-07;BH147_ARATH
1494;TRINITY_DN5542_c0_g1_i18;-0.667;4.4228;1.5e-08;2.53e-07;BH147_ARATH
1495;TRINITY_DN5542_c0_g1_i18;-0.667;4.4228;1.5e-08;2.53e-07;BH147_ARATH
1496;TRINITY_DN5565_c0_g1_i19;1.09;3.5162;7.65e-06;6.88e-05;MAN6_ARATH
1497;TRINITY_DN55658_c0_g1_i4;0.93;4.4467;4.69e-10;1.11e-08;HS22M_PEA
1498;TRINITY_DN5567_c0_g1_i2;0.788;3.1728;0.000977;0.00506;EDS1L_ARATH
1499;TRINITY_DN5567_c0_g1_i2;0.788;3.1728;0.000977;0.00506;EDS1L_ARATH
1500;TRINITY_DN5573_c1_g1_i9;2.89;3.2285;4.69e-10;1.11e-08;TAT2_ARATH
1501;TRINITY_DN5573_c1_g1_i9;2.89;3.2285;4.69e-10;1.11e-08;TAT2_ARATH
1502;TRINITY_DN5573_c1_g1_i9;2.89;3.2285;4.69e-10;1.11e-08;TAT2_ARATH
1503;TRINITY_DN5573_c1_g1_i9;2.89;3.2285;4.69e-10;1.11e-08;TAT2_ARATH
1504;TRINITY_DN5589_c0_g1_i2;0.982;4.9119;2.89e-14;1.9e-12;LACS6_ARATH
1505;TRINITY_DN5591_c0_g2_i1;2.64;5.1269;4.95e-11;1.53e-09;LAC17_ARATH
1506;TRINITY_DN5591_c0_g2_i1;2.64;5.1269;4.95e-11;1.53e-09;LAC17_ARATH
1507;TRINITY_DN5591_c0_g2_i1;2.64;5.1269;4.95e-11;1.53e-09;LAC17_ARATH
1508;TRINITY_DN5591_c0_g2_i1;2.64;5.1269;4.95e-11;1.53e-09;LAC17_ARATH
1509;TRINITY_DN5591_c0_g2_i1;2.64;5.1269;4.95e-11;1.53e-09;LAC17_ARATH
1510;TRINITY_DN5591_c0_g2_i1;2.64;5.1269;4.95e-11;1.53e-09;LAC17_ARATH
1511;TRINITY_DN5596_c0_g2_i2;1.29;2.3934;0.00782;0.0309;MANA2_ARATH
1512;TRINITY_DN5604_c0_g1_i14;-1.02;3.6338;3.83e-06;3.7e-05;TBL7_ARATH
1513;TRINITY_DN5606_c0_g1_i1;-2.03;2.5218;6.11e-05;0.000442;MTR4_ARATH
1514;TRINITY_DN5606_c0_g1_i1;-2.03;2.5218;6.11e-05;0.000442;MTR4_ARATH
1515;TRINITY_DN5606_c0_g1_i1;-2.03;2.5218;6.11e-05;0.000442;MTR4_ARATH
1516;TRINITY_DN5606_c0_g1_i1;-2.03;2.5218;6.11e-05;0.000442;MTR4_ARATH
1517;TRINITY_DN5606_c0_g1_i1;-2.03;2.5218;6.11e-05;0.000442;MTR4_ARATH
1518;TRINITY_DN5606_c0_g1_i1;-2.03;2.5218;6.11e-05;0.000442;MTR4_ARATH
1519;TRINITY_DN5616_c0_g1_i18;-9.84;2.8235;5.88e-11;1.72e-09;RTOR1_ARATH
1520;TRINITY_DN5616_c0_g1_i18;-9.84;2.8235;5.88e-11;1.72e-09;RTOR1_ARATH
1521;TRINITY_DN5617_c0_g1_i9;-1.7;3.7941;9.38e-10;2.07e-08;Y2060_ARATH
1522;TRINITY_DN5617_c0_g1_i9;-1.7;3.7941;9.38e-10;2.07e-08;Y2060_ARATH
1523;TRINITY_DN5655_c0_g1_i1;-2.16;4.5918;3.52e-21;1.3e-18;PCFS4_ARATH
1524;TRINITY_DN5655_c0_g1_i1;-2.16;4.5918;3.52e-21;1.3e-18;PCFS4_ARATH
1525;TRINITY_DN5655_c0_g1_i1;-2.16;4.5918;3.52e-21;1.3e-18;PCFS4_ARATH
1526;TRINITY_DN5673_c0_g1_i4;1.83;3.3807;1.2e-07;1.66e-06;ZDS_SOLLC
1527;TRINITY_DN5674_c0_g1_i6;-1.63;3.2145;9.57e-07;1.06e-05;TCP8_ARATH
1528;TRINITY_DN5674_c0_g1_i6;-1.63;3.2145;9.57e-07;1.06e-05;TCP8_ARATH
1529;TRINITY_DN5674_c0_g1_i6;-1.63;3.2145;9.57e-07;1.06e-05;TCP8_ARATH
1530;TRINITY_DN5674_c0_g1_i6;-1.63;3.2145;9.57e-07;1.06e-05;TCP8_ARATH
1531;TRINITY_DN5686_c0_g1_i6;2.7;4.9486;2.87e-15;2.52e-13;XYL2_MEDSV
1532;TRINITY_DN5686_c0_g1_i8;2.23;6.5645;4.37e-05;0.000335;XYL2_MEDSV
1533;TRINITY_DN5693_c0_g1_i28;1.2;4.7674;1.45e-14;1.04e-12;INO1_TOBAC
